B	BB05x	Beff	ElimB	EunlBeff	EunlB	pfull
2	0.11337	0.09467	0.14352	0.15193	0.16822	0.16495
2	0.11337	0.09467	0.14352	0.15193	0.16822	0.16495
103	1.0304	0.86034	0.46949	0.47147	0.50589	0.16505
5	0.08438	0.07045	0.11605	0.12432	0.13792	0.16512
19	19	15.8574	0.92948	0.93155	0.94116	0.1654
103	10.39774	8.67696	0.88213	0.89264	0.90825	0.1655
68	3.6015	3.00524	0.72125	0.72772	0.76076	0.16556
13	2.42537	2.02262	0.67002	0.67966	0.72098	0.16606
13	2.40964	2.00798	0.65756	0.67151	0.71151	0.16669
103	20.12505	16.76875	0.93272	0.94101	0.95018	0.16677
8	1.45613	1.21322	0.53616	0.54994	0.59606	0.16682
29	1.37441	1.14488	0.52189	0.52609	0.56419	0.167
68	6.86453	5.7174	0.83479	0.84649	0.86865	0.16711
8	0.40329	0.33587	0.2967	0.3046	0.33233	0.16718
239	6.26277	5.21502	0.81511	0.828	0.85176	0.1673
44	44	36.60844	0.96625	0.96654	0.97161	0.16799
29	0.29011	0.24134	0.2577	0.25929	0.28518	0.16813
239	2.07278	1.72399	0.6071	0.60272	0.63733	0.16827
4	4	3.32544	0.73559	0.75472	0.78549	0.16864
68	13.28644	11.04045	0.90614	0.91393	0.92708	0.16904
68	0.73257	0.6085	0.39018	0.39944	0.43563	0.16937
44	2.21808	1.84202	0.61813	0.62765	0.66645	0.16954
44	0.90986	0.75543	0.43451	0.44318	0.47935	0.16973
157	29.29104	24.31912	0.9574	0.96096	0.96692	0.16974
5	0.61305	0.50887	0.3615	0.3763	0.40746	0.16993
8	0.33927	0.28154	0.25736	0.27	0.29716	0.17016
5	0.96805	0.80314	0.43314	0.44646	0.49208	0.17036
239	2.13336	1.76988	0.61308	0.60915	0.64392	0.17038
365	3.98102	3.3022	0.72355	0.72525	0.75663	0.17051
19	0.80577	0.66802	0.39872	0.41474	0.45216	0.17095
4	4	3.3102	0.74431	0.76238	0.79582	0.17245
2	2	1.65508	0.59422	0.61429	0.6572	0.17246
2	2	1.65508	0.59422	0.61429	0.6572	0.17246
8	1.47411	1.21981	0.54575	0.55104	0.60171	0.17251
44	0.41383	0.34243	0.29788	0.303	0.33277	0.17252
239	44.58955	36.89683	0.97288	0.97317	0.97752	0.17252
103	19.21642	15.89048	0.93457	0.94337	0.952	0.17308
2	0.41442	0.34269	0.26523	0.28155	0.31183	0.1731
2	0.41442	0.34269	0.26523	0.28155	0.31183	0.1731
5	0.50942	0.42116	0.33814	0.35093	0.37943	0.17327
365	68.09701	56.29587	0.9825	0.98208	0.98527	0.1733
365	9.56449	7.90491	0.86975	0.87788	0.89633	0.17352
29	27.69819	22.88729	0.94983	0.9503	0.95808	0.17369
13	1.31234	1.08438	0.50001	0.51346	0.55451	0.1737
13	2.29439	1.89409	0.65823	0.66873	0.71409	0.17447
68	1.33315	1.10052	0.53873	0.51677	0.555	0.17449
5	0.89334	0.73726	0.4147	0.42398	0.47098	0.17471
4	0.41775	0.34476	0.31312	0.32351	0.35043	0.17473
44	8.59711	7.09287	0.86484	0.87358	0.89281	0.17497
4	0.21185	0.17472	0.20798	0.2167	0.23999	0.1753
157	1.69137	1.39444	0.56162	0.57075	0.61182	0.17556
29	5.66628	4.67139	0.81132	0.82148	0.84744	0.17558
68	12.14937	10.01582	0.91046	0.91675	0.92992	0.17561
4	3.97614	3.27686	0.73448	0.75604	0.78829	0.17587
5	5	4.11695	0.76987	0.79	0.81838	0.17661
157	4.11404	3.38697	0.74202	0.75884	0.7924	0.17673
44	1.40476	1.15615	0.51834	0.52753	0.56922	0.17698
19	0.69483	0.57181	0.37162	0.38662	0.42377	0.17704
4	0.76017	0.6255	0.38036	0.38966	0.4332	0.17716
19	0.6066	0.49901	0.35659	0.36466	0.39906	0.17737
103	0.96833	0.79513	0.45737	0.45578	0.4927	0.17886
157	28.05074	23.02001	0.95546	0.96042	0.96684	0.17934
19	0.52957	0.43432	0.33841	0.346	0.37902	0.17987
103	18.40272	15.08933	0.9364	0.94225	0.95164	0.18005
19	1.93581	1.58696	0.58581	0.59839	0.64428	0.18021
68	68	55.70451	0.97763	0.97712	0.98105	0.18082
13	0.3535	0.28957	0.27886	0.27424	0.30453	0.18085
2	0.22632	0.18525	0.22625	0.241	0.26381	0.18146
2	0.22632	0.18525	0.22625	0.241	0.26381	0.18146
103	2.16119	1.76862	0.62604	0.61204	0.65044	0.18165
4	3.88727	3.18072	0.73944	0.76072	0.79535	0.18176
239	2.2469	1.83753	0.6175	0.61483	0.65263	0.18219
29	1.40879	1.15197	0.5223	0.52733	0.56983	0.1823
239	42.70145	34.90386	0.96943	0.97275	0.97729	0.18261
8	1.65769	1.35456	0.55244	0.57376	0.62171	0.18286
8	0.90528	0.73917	0.41547	0.44127	0.47896	0.18349
44	7.86135	6.41573	0.86783	0.87644	0.89675	0.18389
4	3.95257	3.22415	0.73565	0.75611	0.79079	0.18429
19	3.71239	3.0276	0.73657	0.75039	0.78607	0.18446
103	1.35848	1.10768	0.51511	0.52125	0.56291	0.18462
29	3.14295	2.56223	0.68692	0.70277	0.74466	0.18477
19	0.56678	0.46202	0.34287	0.35204	0.38683	0.18483
19	0.39867	0.32498	0.31048	0.29906	0.33062	0.18484
103	4.82165	3.92732	0.76603	0.76827	0.80139	0.18548
365	65.21351	53.08164	0.9815	0.98138	0.9846	0.18603
157	152.57532	124.18761	0.98495	0.9918	0.99333	0.18606
4	0.16964	0.138	0.17298	0.18441	0.20645	0.18651
29	5.18135	4.21404	0.8114	0.82204	0.85105	0.18669
44	4.76861	3.87769	0.76653	0.78366	0.81746	0.18683
8	8	6.5008	0.8491	0.86424	0.88651	0.1874
44	8.05861	6.54577	0.87025	0.88245	0.90141	0.18773
2	0.3969	0.32234	0.25683	0.2732	0.30473	0.18786
2	0.3969	0.32234	0.25683	0.2732	0.30473	0.18786
5	0.32066	0.26033	0.24757	0.26164	0.29133	0.18815
103	103	83.59696	0.9836	0.98535	0.98778	0.18838
29	0.37136	0.30116	0.27876	0.28128	0.31415	0.18905
19	3.39468	2.75081	0.73539	0.74671	0.78654	0.18967
4	0.43351	0.35123	0.31142	0.32404	0.35439	0.1898
157	3.46105	2.80403	0.70579	0.7002	0.73584	0.18983
44	8.36184	6.77434	0.86661	0.87731	0.89781	0.18985
103	0.49612	0.40176	0.32939	0.33193	0.36833	0.19019
5	4.97018	4.02281	0.77194	0.79012	0.82096	0.19061
19	18.46453	14.93707	0.92904	0.93422	0.94569	0.19104
8	7.90514	6.39328	0.84476	0.856	0.87832	0.19125
5	4.94071	3.99303	0.77383	0.79241	0.8238	0.19181
8	1.48285	1.19829	0.53217	0.54617	0.59937	0.1919
2	0.38722	0.31268	0.25446	0.26851	0.2993	0.19251
2	0.38722	0.31268	0.25446	0.26851	0.2993	0.19251
103	100.09718	80.79544	0.98343	0.98721	0.98976	0.19283
239	1.85634	1.49751	0.58197	0.58415	0.62911	0.1933
103	11.16289	9.00308	0.88182	0.89396	0.91207	0.19348
68	12.45421	10.0424	0.91073	0.91805	0.93156	0.19365
13	0.83371	0.67224	0.40446	0.41675	0.45946	0.19367
13	0.73688	0.59386	0.38699	0.39596	0.43659	0.19409
68	7.36968	5.93839	0.8342	0.84829	0.87392	0.19421
157	8.89922	7.16868	0.85675	0.86466	0.88811	0.19446
68	0.63955	0.51517	0.36281	0.3702	0.41009	0.19448
29	0.78858	0.63513	0.40208	0.40839	0.44872	0.19459
29	29	23.35515	0.95105	0.95553	0.9632	0.19465
68	1.89531	1.5263	0.58207	0.58627	0.63125	0.1947
2	0.38008	0.30607	0.25252	0.26813	0.29841	0.19472
2	0.38008	0.30607	0.25252	0.26813	0.29841	0.19472
5	0.89896	0.72388	0.41004	0.42129	0.47374	0.19476
365	20.68926	16.65622	0.93356	0.93752	0.94939	0.19493
44	2.33039	1.87577	0.62443	0.63211	0.67753	0.19508
13	2.54005	2.04446	0.65157	0.67073	0.71648	0.19511
68	12.92284	10.39985	0.90736	0.91559	0.9303	0.19523
8	7.95229	6.39897	0.84003	0.85254	0.87563	0.19533
13	0.65534	0.52727	0.36782	0.37637	0.4152	0.19542
103	0.9194	0.73972	0.44638	0.44489	0.48524	0.19543
239	13.54722	10.89949	0.90099	0.90689	0.92394	0.19544
13	12.84585	10.335	0.89745	0.9019	0.91783	0.19546
239	2.39093	1.92354	0.62458	0.62444	0.66405	0.19549
13	0.63153	0.50794	0.36438	0.37038	0.40871	0.1957
68	0.87078	0.70022	0.42372	0.42803	0.47078	0.19587
2	0.21676	0.1743	0.22035	0.23699	0.26143	0.19589
2	0.21676	0.1743	0.22035	0.23699	0.26143	0.19589
13	0.68852	0.5533	0.37509	0.38307	0.42299	0.19639
8	0.80759	0.64894	0.39193	0.41853	0.4569	0.19645
13	1.3577	1.09087	0.50298	0.51436	0.56185	0.19653
103	18.86447	15.15532	0.9353	0.94192	0.9517	0.19662
29	5.51121	4.42716	0.8096	0.8238	0.85354	0.1967
8	8	6.42488	0.8371	0.85007	0.87368	0.19689
103	5.83834	4.68884	0.79707	0.80729	0.83886	0.19689
157	17.01528	13.65568	0.91836	0.92633	0.93941	0.19745
44	0.44017	0.35304	0.31432	0.31484	0.35058	0.19795
19	3.61079	2.89434	0.7405	0.75135	0.79157	0.19842
239	43.77289	35.08498	0.97264	0.97195	0.97726	0.19848
157	2.78848	2.23499	0.64565	0.6609	0.70082	0.19849
44	0.78149	0.6262	0.39905	0.40854	0.44959	0.19871
103	4.36811	3.49996	0.73612	0.75226	0.78881	0.19875
68	1.38346	1.10836	0.53644	0.51683	0.56108	0.19885
157	28.75458	23.03561	0.95561	0.95926	0.96643	0.19889
29	0.37597	0.30114	0.26935	0.27883	0.31257	0.19903
19	19	15.21748	0.92123	0.92503	0.93783	0.19908
29	0.78858	0.63133	0.41512	0.40608	0.44965	0.19941
103	19.57431	15.6661	0.93425	0.94123	0.95181	0.19966
29	5.31136	4.2502	0.81314	0.8301	0.85957	0.19979
103	1.47181	1.17756	0.52628	0.5335	0.57878	0.19992
4	0.45264	0.36214	0.31323	0.32623	0.35957	0.19995
5	0.99226	0.7935	0.42731	0.44434	0.49762	0.20031
365	66.84982	53.4465	0.98161	0.98143	0.98552	0.2005
5	5	3.99695	0.77402	0.79569	0.83029	0.20061
365	69.36526	55.43165	0.98113	0.98149	0.98515	0.20087
365	2.49033	1.98938	0.64498	0.64433	0.69144	0.20116
68	3.18322	2.54248	0.68242	0.68842	0.73118	0.20129
4	0.77444	0.61813	0.37457	0.3868	0.43782	0.20184
237	5.86561	4.67975	0.80144	0.80037	0.83646	0.20217
19	3.47985	2.77623	0.74091	0.75632	0.79851	0.2022
13	13	10.36802	0.8894	0.89729	0.91458	0.20246
157	29.83656	23.79114	0.95542	0.95955	0.96704	0.20262
239	45.41999	36.20723	0.9709	0.97239	0.97763	0.20283
68	67.19368	53.54153	0.97773	0.97638	0.98102	0.20318
5	0.50942	0.40578	0.3328	0.34697	0.38065	0.20346
19	18.7747	14.93528	0.92517	0.92744	0.94007	0.2045
44	1.15298	0.91701	0.47356	0.47594	0.52486	0.20466
8	1.49254	1.18678	0.53502	0.54353	0.60372	0.20486
29	1.46191	1.16222	0.52377	0.5295	0.57835	0.205
44	44	34.97736	0.96562	0.96875	0.97442	0.20506
68	3.85444	3.06	0.72463	0.734	0.77552	0.20611
5	4.85909	3.85739	0.77089	0.7941	0.82882	0.20615
13	2.47054	1.96085	0.65545	0.66774	0.71922	0.20631
157	7.44076	5.90386	0.83054	0.83347	0.86288	0.20655
365	1.75811	1.39487	0.5647	0.56593	0.61027	0.20661
308	7.62282	6.04061	0.8381	0.84092	0.87426	0.20756
239	41.6594	33.00225	0.97079	0.97196	0.97719	0.20781
29	28.65613	22.69479	0.9483	0.94899	0.95832	0.20803
103	3.07252	2.4333	0.6745	0.68408	0.72949	0.20804
103	2.69902	2.13684	0.65003	0.66482	0.71478	0.20829
44	43.47826	34.39826	0.96473	0.96454	0.97132	0.20884
239	239	189.08103	0.99262	0.99341	0.99492	0.20887
2	0.20888	0.16522	0.21677	0.23326	0.25933	0.209
2	0.20888	0.16522	0.21677	0.23326	0.25933	0.209
44	43.73757	34.5938	0.96311	0.9642	0.9712	0.20906
103	2.27062	1.79565	0.62759	0.61694	0.66195	0.20918
19	1.91803	1.51641	0.57412	0.58807	0.64243	0.20939
103	4.88152	3.85635	0.76543	0.76806	0.80606	0.21001
157	0.8431	0.66602	0.41351	0.41948	0.46551	0.21003
103	103	81.33395	0.98059	0.9838	0.98729	0.21035
44	0.68903	0.54391	0.37738	0.38475	0.4269	0.21062
44	7.66951	6.05209	0.86747	0.87783	0.90075	0.21089
29	0.59001	0.46543	0.37313	0.35502	0.39614	0.21114
44	0.26953	0.21257	0.22698	0.23116	0.26186	0.21134
103	18.51852	14.60094	0.93331	0.93949	0.95146	0.21155
44	44	34.6874	0.9619	0.96338	0.97058	0.21165
68	67.59443	53.28131	0.97603	0.97614	0.98111	0.21175
8	1.41193	1.1128	0.52215	0.52818	0.59263	0.21186
29	28.1827	22.20938	0.94962	0.95418	0.96337	0.21195
157	27.36622	21.56518	0.95366	0.95943	0.96698	0.21198
68	68	53.56	0.97523	0.97557	0.98063	0.21235
103	17.95363	14.1398	0.93392	0.94165	0.9525	0.21243
182	4.50439	3.54695	0.75297	0.75185	0.79395	0.21256
13	2.32267	1.82864	0.64458	0.65519	0.71092	0.2127
239	237.57455	187.01299	0.9922	0.9937	0.99523	0.21282
29	2.95466	2.32561	0.67382	0.68817	0.73949	0.2129
157	28.22726	22.20802	0.95233	0.95902	0.96726	0.21324
103	101.77866	80.06723	0.98267	0.98406	0.98756	0.21332
68	0.57229	0.45016	0.34412	0.35015	0.39214	0.21342
239	42.97015	33.78524	0.96927	0.97233	0.9779	0.21375
29	0.6927	0.54446	0.39221	0.38006	0.42504	0.214
365	362.82306	285.12378	0.99582	0.99615	0.99708	0.21415
5	0.18285	0.14369	0.18019	0.18977	0.21595	0.21415
365	365	286.77502	0.99577	0.99585	0.99679	0.21432
365	63.6221	49.96924	0.98121	0.98066	0.9846	0.21459
13	12.92247	10.14685	0.88879	0.89763	0.91595	0.21479
13	1.3245	1.03932	0.4898	0.50562	0.55744	0.21531
2	0.39078	0.30654	0.24152	0.26103	0.29831	0.21557
2	0.39078	0.30654	0.24152	0.26103	0.29831	0.21557
68	11.85288	9.29388	0.90566	0.91607	0.93205	0.2159
157	157	122.98297	0.98705	0.98946	0.99191	0.21667
29	0.6393	0.50046	0.38161	0.36701	0.41133	0.21717
239	239	187.05741	0.993	0.9927	0.99408	0.21733
4	0.71467	0.55932	0.35199	0.36288	0.41667	0.21737
365	4.67403	3.65695	0.73508	0.74505	0.78505	0.2176
8	0.83551	0.65368	0.38921	0.41908	0.46197	0.21763
68	12.22582	9.56491	0.90328	0.91087	0.92874	0.21765
8	7.77454	6.0821	0.83955	0.85756	0.88398	0.21769
29	29	22.68293	0.94302	0.94662	0.95698	0.21783
68	6.92817	5.41748	0.82643	0.84176	0.8716	0.21805
103	102.38569	80.05567	0.98219	0.98409	0.98769	0.2181
157	149.95224	117.14089	0.98504	0.99042	0.99284	0.21881
44	42.75996	33.38826	0.9643	0.96887	0.97557	0.21917
365	65.62388	51.23492	0.9803	0.98123	0.98505	0.21926
44	4.48293	3.49651	0.75384	0.77217	0.8144	0.22004
365	4.54625	3.54591	0.72418	0.73948	0.77802	0.22004
157	156.06362	121.70028	0.98737	0.98978	0.99225	0.22019
68	1.4268	1.11199	0.53709	0.51976	0.56964	0.22064
239	2.60675	2.03066	0.63262	0.63776	0.68367	0.221
157	2.03545	1.58486	0.58633	0.59819	0.65028	0.22137
29	0.60849	0.47358	0.37401	0.35905	0.40326	0.22172
19	18.88668	14.6944	0.92078	0.92445	0.93888	0.22197
239	236.16601	183.63891	0.99295	0.99366	0.99541	0.22242
68	1.72217	1.33884	0.55577	0.55873	0.61141	0.22259
103	1.61295	1.25348	0.53756	0.54656	0.59762	0.22287
157	15.99592	12.42843	0.91407	0.9221	0.93745	0.22303
2	0.12826	0.09964	0.14058	0.15293	0.17681	0.22318
2	0.12826	0.09964	0.14058	0.15293	0.17681	0.22318
13	13	10.09034	0.89345	0.90728	0.92571	0.22382
13	2.38095	1.84786	0.65224	0.66288	0.72357	0.2239
103	10.49414	8.14447	0.87525	0.88813	0.90992	0.2239
4	0.49044	0.38056	0.31321	0.33112	0.37033	0.22403
44	7.91082	6.13603	0.85685	0.86757	0.89425	0.22435
5	0.91008	0.70589	0.40261	0.41617	0.47726	0.22437
19	19	14.73355	0.92472	0.93343	0.94672	0.22455
2	2	1.54952	0.56839	0.59961	0.65593	0.22524
2	2	1.54952	0.56839	0.59961	0.65593	0.22524
68	3.22275	2.49609	0.68193	0.68756	0.73632	0.22548
140	3.46492	2.68344	0.70208	0.69894	0.74756	0.22554
29	0.80829	0.62587	0.39865	0.40856	0.45663	0.22569
29	28.82704	22.28445	0.9455	0.94701	0.95778	0.22696
239	6.49898	5.02176	0.80713	0.80925	0.84594	0.2273
239	2.97686	2.29943	0.65119	0.66431	0.71032	0.22756
2	0.08482	0.06549	0.11062	0.12167	0.14047	0.22792
2	0.08482	0.06549	0.11062	0.12167	0.14047	0.22792
157	0.75623	0.58354	0.39449	0.3978	0.44677	0.22835
157	0.75623	0.58354	0.39449	0.3978	0.44677	0.22835
365	9.92522	7.65591	0.86538	0.86659	0.89531	0.22864
157	3.75015	2.89232	0.70837	0.70655	0.74979	0.22875
44	4.44175	3.42428	0.75041	0.76702	0.81173	0.22907
8	1.56311	1.20454	0.52198	0.54602	0.60919	0.2294
239	232.26433	178.94271	0.99224	0.99428	0.99544	0.22957
29	5.21395	4.01573	0.79848	0.80969	0.84745	0.22981
29	2.92752	2.25431	0.66599	0.68016	0.73639	0.22996
365	3.43287	2.64296	0.70101	0.70243	0.75284	0.2301
44	2.05973	1.58492	0.58792	0.59198	0.64619	0.23052
44	1.60907	1.23641	0.52226	0.54258	0.59836	0.2316
29	5.05491	3.88303	0.80325	0.81971	0.85689	0.23183
4	0.10877	0.08351	0.13301	0.13564	0.15851	0.2322
44	0.74253	0.56967	0.3673	0.38253	0.4352	0.2328
365	1.96008	1.5036	0.57663	0.5794	0.62986	0.23289
44	8.10761	6.21083	0.86036	0.87575	0.90135	0.23395
4	0.71917	0.55088	0.34967	0.36125	0.41977	0.234
68	6.86453	5.25207	0.82214	0.83643	0.8697	0.2349
19	2.05917	1.57455	0.57914	0.59439	0.65485	0.23535
68	66.08358	50.51362	0.97609	0.97931	0.98426	0.23561
8	0.80759	0.61727	0.38055	0.40905	0.45576	0.23566
5	1.03605	0.79172	0.41978	0.44441	0.50864	0.23583
44	0.62873	0.47978	0.35641	0.36526	0.41101	0.23691
2	0.37071	0.28271	0.23312	0.25263	0.29131	0.2374
2	0.37071	0.28271	0.23312	0.25263	0.29131	0.2374
44	2.49405	1.90104	0.62433	0.63719	0.69394	0.23777
103	19.94192	15.18102	0.93283	0.93842	0.95206	0.23874
68	12.52994	9.53796	0.90234	0.91427	0.93225	0.23879
68	13.16554	10.0214	0.90072	0.91047	0.92991	0.23882
239	44.03906	33.52157	0.96892	0.97146	0.97791	0.23882
5	0.28341	0.21568	0.2271	0.24051	0.27722	0.239
13	12.63362	9.61217	0.88958	0.90317	0.92367	0.23916
44	8.51888	6.48091	0.85349	0.86894	0.89664	0.23923
68	0.74167	0.56419	0.39062	0.39302	0.44364	0.23929
157	28.92943	22.00395	0.95211	0.95843	0.96738	0.23939
4	0.79381	0.60356	0.36351	0.38349	0.44443	0.23966
103	18.97918	14.42676	0.93276	0.94001	0.9527	0.23986
365	70.66796	53.71203	0.98062	0.98124	0.98564	0.23994
5	0.92132	0.70022	0.40685	0.41147	0.47732	0.23998
29	1.53594	1.16694	0.52272	0.52992	0.58912	0.24024
29	5.34365	4.05861	0.80401	0.82061	0.85847	0.24048
13	1.59392	1.21052	0.51586	0.53715	0.59571	0.24054
68	2.8838	2.18972	0.64349	0.66363	0.71737	0.24068
157	30.3969	23.07657	0.95195	0.95814	0.96767	0.24082
239	46.27299	35.10783	0.96773	0.97179	0.97834	0.24129
13	0.14179	0.10756	0.1603	0.16492	0.19283	0.24143
19	0.90047	0.68252	0.41794	0.4241	0.47736	0.24204
365	67.25631	50.95432	0.9798	0.98086	0.98569	0.24239
239	11.6104	8.79499	0.87837	0.88284	0.909	0.24249
103	10.39774	7.87473	0.87152	0.88412	0.90874	0.24265
29	5.61471	4.25112	0.79991	0.81345	0.85192	0.24286
19	1.91803	1.45122	0.56084	0.57857	0.64259	0.24338
157	4.2692	3.22953	0.73093	0.73472	0.78351	0.24353
19	0.32064	0.24255	0.23256	0.24542	0.28445	0.24354
157	7.62691	5.76799	0.82725	0.83195	0.86722	0.24373
8	0.19109	0.14446	0.19198	0.19241	0.22379	0.24402
29	2.92752	2.21259	0.66066	0.67406	0.73463	0.24421
365	17.73136	13.38171	0.91489	0.92038	0.9394	0.24531
19	3.41604	2.57631	0.71515	0.72873	0.78268	0.24582
103	1.97009	1.48478	0.59475	0.57723	0.6317	0.24633
44	0.41365	0.31137	0.29762	0.29765	0.34158	0.24727
2	0.36403	0.27383	0.23003	0.24829	0.2875	0.2478
2	0.36403	0.27383	0.23003	0.24829	0.2875	0.2478
103	5.00364	3.76046	0.76002	0.76556	0.81154	0.24846
19	3.31184	2.48653	0.72168	0.7364	0.79307	0.2492
8	0.29256	0.21954	0.22534	0.23794	0.27645	0.24958
19	3.50101	2.62474	0.72913	0.74143	0.79653	0.25029
103	10.39774	7.79507	0.87015	0.8823	0.90816	0.25031
239	2.01145	1.50794	0.58399	0.58577	0.64599	0.25032
68	0.41654	0.31223	0.27957	0.28338	0.33063	0.25043
19	0.20723	0.1552	0.1983	0.20277	0.23743	0.25106
68	6.86453	5.14093	0.81803	0.83225	0.86878	0.25109
13	0.31052	0.23248	0.25269	0.24816	0.28811	0.25134
2	0.35958	0.26915	0.22818	0.24648	0.28527	0.2515
2	0.35958	0.26915	0.22818	0.24648	0.28527	0.2515
44	4.44175	3.32434	0.74286	0.75978	0.81038	0.25157
13	1.31234	0.98161	0.47712	0.49354	0.55532	0.25201
19	3.67861	2.75138	0.72335	0.73758	0.79041	0.25206
5	0.52219	0.39042	0.32237	0.3408	0.38342	0.25234
157	157	117.29705	0.98292	0.9891	0.99218	0.25289
2	2	1.49394	0.55695	0.58743	0.65293	0.25303
2	2	1.49394	0.55695	0.58743	0.65293	0.25303
103	2.46029	1.83737	0.62932	0.62183	0.67756	0.25319
107	2.64819	1.97483	0.63987	0.63737	0.69634	0.25427
4	0.25653	0.19118	0.20501	0.2216	0.25963	0.25472
239	42.18143	31.43559	0.96688	0.97106	0.97801	0.25475
44	0.86263	0.64283	0.43514	0.41319	0.4688	0.2548
239	43.502	32.40873	0.96559	0.97092	0.97795	0.25501
29	2.89392	2.15534	0.6577	0.66897	0.7327	0.25522
68	1.49905	1.11618	0.5361	0.52121	0.58102	0.25541
68	68	50.61947	0.97423	0.97735	0.98248	0.2556
365	4.81403	3.58349	0.72587	0.74282	0.78776	0.25561
8	1.52033	1.13134	0.51888	0.53107	0.60604	0.25586
365	64.41934	47.93282	0.97947	0.98055	0.98554	0.25593
5	0.92678	0.68947	0.39332	0.41165	0.48194	0.25606
103	18.17861	13.52154	0.92793	0.93829	0.95256	0.25618
365	23.40794	17.399	0.93355	0.94082	0.95594	0.25671
68	12.52994	9.30956	0.90114	0.91353	0.93271	0.25701
365	66.43611	49.3231	0.97752	0.9804	0.98515	0.25759
44	4.39078	3.25857	0.74147	0.75626	0.8087	0.25786
157	3.24655	2.40882	0.65501	0.67697	0.72927	0.25804
68	6.78575	5.03089	0.81538	0.82931	0.8677	0.25861
239	15.32739	11.36103	0.90164	0.9111	0.93306	0.25878
365	67.25631	49.84917	0.98058	0.9804	0.98583	0.25882
157	28.57663	21.16754	0.94684	0.95665	0.96727	0.25927
2	2	1.4807	0.55551	0.58763	0.65555	0.25965
2	2	1.4807	0.55551	0.58763	0.65555	0.25965
157	27.70914	20.50396	0.94908	0.9574	0.96752	0.26003
365	11.65315	8.61073	0.87551	0.88123	0.90998	0.26108
19	0.923	0.68181	0.41645	0.42284	0.48174	0.26131
4	0.72807	0.53775	0.34335	0.35713	0.42335	0.2614
44	2.08531	1.53948	0.58255	0.58803	0.65129	0.26175
13	2.33729	1.72536	0.62689	0.63831	0.70815	0.26181
239	7.63042	5.62346	0.82134	0.82928	0.86793	0.26302
103	18.74772	13.81407	0.92452	0.93561	0.95145	0.26316
157	10.06862	7.4156	0.85613	0.86935	0.90062	0.26349
239	44.03906	32.4006	0.96824	0.9704	0.97783	0.26428
103	6.60553	4.85878	0.79789	0.81356	0.8556	0.26444
68	12.00141	8.82722	0.89632	0.91	0.93142	0.26449
68	12.37714	9.10275	0.89415	0.90588	0.92878	0.26455
103	10.27842	7.55918	0.86781	0.87943	0.90765	0.26456
750	5.62738	4.13622	0.74824	0.75871	0.80098	0.26498
4	4	2.9384	0.70401	0.73389	0.78694	0.2654
29	0.86508	0.63535	0.39793	0.40741	0.46683	0.26556
157	28.92943	21.24091	0.95095	0.95703	0.96721	0.26577
103	18.97918	13.93449	0.93114	0.93848	0.95267	0.2658
750	19.40743	14.24711	0.89312	0.90542	0.92841	0.26589
8	1.42934	1.0486	0.50082	0.51209	0.59302	0.26637
103	1.82939	1.34004	0.54625	0.55947	0.62247	0.26749
157	1.36162	0.99732	0.50294	0.49943	0.55809	0.26755
4	0.82884	0.60704	0.36107	0.38513	0.45514	0.26761
29	5.34365	3.91305	0.80164	0.81914	0.8614	0.26772
44	1.19646	0.87519	0.46268	0.469	0.53249	0.26852
365	9.92522	7.25641	0.83481	0.84247	0.87517	0.26889
44	8.10761	5.92439	0.85613	0.87308	0.9028	0.26928
239	3.1522	2.30102	0.65161	0.66608	0.72173	0.27003
365	9.24402	6.7459	0.85203	0.85164	0.88927	0.27024
239	3.06053	2.23282	0.64226	0.65681	0.71435	0.27045
239	6.05293	4.41461	0.79082	0.78981	0.83708	0.27066
5	0.93284	0.68007	0.40077	0.4057	0.4811	0.27096
8	1.4652	1.06651	0.51578	0.51591	0.60187	0.2721
68	3.30338	2.40357	0.67251	0.68156	0.74261	0.27239
68	4.36093	3.17267	0.72456	0.74166	0.7968	0.27248
4	0.0675	0.0491	0.09057	0.1005	0.12127	0.27257
157	1.40141	1.01797	0.50668	0.50442	0.56506	0.27361
13	2.51694	1.82768	0.63239	0.64909	0.71965	0.27385
2	1.91022	1.38663	0.54897	0.58205	0.66134	0.2741
2	1.91022	1.38663	0.54897	0.58205	0.66134	0.2741
44	8.00874	5.81026	0.84517	0.86004	0.89445	0.27451
13	2.26599	1.64362	0.62753	0.63573	0.71562	0.27466
5	5	3.62655	0.74236	0.77107	0.81966	0.27469
239	4.86247	3.51541	0.73999	0.73387	0.78372	0.27703
5	0.11943	0.08621	0.14112	0.14387	0.17317	0.27819
157	155.13834	111.9683	0.98547	0.98877	0.99223	0.27827
68	0.68027	0.49093	0.36843	0.36914	0.42749	0.27833
13	2.39543	1.72869	0.63385	0.64333	0.72168	0.27834
365	64.02386	46.20051	0.9776	0.98024	0.98581	0.27839
44	0.89518	0.64546	0.43346	0.41245	0.47462	0.27896
8	0.81508	0.58753	0.36995	0.40194	0.45838	0.27917
44	7.76562	5.59738	0.84709	0.86552	0.89921	0.27921
103	0.80001	0.57649	0.38649	0.39464	0.45629	0.2794
157	5.01245	3.60742	0.74847	0.75947	0.81274	0.28031
365	2.23585	1.60591	0.58901	0.59465	0.65689	0.28174
13	0.16647	0.11932	0.16116	0.16733	0.20274	0.28324
29	5.11825	3.66579	0.78695	0.80584	0.85456	0.28378
